OperatingHours,Current,Temperature,Voltage,CurrentEffect,TemperatureEffect,PredictedVoltage,OperatingHours_coef,Current_coef,Temperature_coef,Intercept,MSE,R2
4404.404404404404,921.8742350231169,61.1710736626826,1.953853432285902,0.0001088088088088,0.0050264264264264,1.9605291467023314,0.00012547369257293162,8.009119575301508e-05,0.0035884281001521,7.851206230336665e-08,3.34804568972235e-09,0.999992790173017
4484.484484484485,88.4925020519195,67.75250246407039,1.8820216276641688,0.0001089689689689,0.0050269069069069,1.8859508584449998,0.00014668606073097077,-5.695941527708314e-06,-0.0007342695915261856,-2.8726804725074523e-06,5.066363523801279e-06,0.9660260263197993
4564.5645645645645,195.9828624191452,55.00822979630605,1.843023119240659,0.0001091291291291,0.0050273873873873,1.831578995872264,0.00011181242205838486,0.00016054281534075388,0.005445159415266799,1.0874504763147314e-05,4.962839638569813e-05,0.9732664814966834
4644.644644644644,45.227288910538064,64.92161199238292,1.8758022195961312,0.0001092892892892,0.0050278678678678,1.8807234816881742,0.00012905947716657134,0.00017004391054013598,0.0006499535552681282,-1.249152056982136e-06,4.451468539463308e-06,0.9978372185689618
4724.724724724725,325.3303307632643,58.93005577887246,1.875393252008637,0.0001094494494494,0.0050283483483483,1.8816106471373903,0.00011282987216278999,0.00012613617385501141,0.004538015141375712,9.728117887681251e-06,6.597695107410312e-05,0.7303968407387255
4804.804804804805,388.677289689482,59.75268145173784,1.888121716275239,0.0001096096096096,0.0050288288288288,1.8623730307290942,0.00011386692182983464,0.00014717069120544034,0.0037529965483097585,8.64411698851853e-08,1.0927003193706734e-07,0.9998226000330602
4884.884884884885,271.3490317738959,63.37409746083302,1.8767856589092275,0.0001097697697697,0.0050293093093093,1.8963451829589741,9.62278617677064e-05,6.95525033402229e-05,0.008662604837347536,-5.858922302981822e-07,8.294587720817546e-07,0.9993601591260441
4964.964964964965,828.7375091519293,54.3863898921885,1.9070301780794847,0.0001099299299299,0.0050297897897897,1.9127032980116705,9.996397120354344e-05,0.00012182773412751786,0.00683488451746228,-4.568359164385232e-07,5.475845499598694e-07,0.9996911952619078
5045.045045045045,356.75332669358926,61.912048730920255,1.9002720272239544,0.00011009009009,0.0050302702702702,1.87741905323619,0.00015892522749271366,-0.0004881537271159487,-0.0010477297829263065,1.9602226024736463e-06,1.490487284257287e-05,0.9815697906786447
5125.125125125125,280.93450968738074,60.83226104106528,1.8880098130253504,0.0001102502502502,0.0050307507507507,1.9032641900027452,0.0001042307517694195,0.00015979098342356547,0.0044232792105425795,2.085876588054183e-06,7.87518876697449e-06,0.9961283703911159
5205.205205205205,542.6960831582485,62.46225632004074,1.9140827788091024,0.0001104104104104,0.0050312312312312,1.9212121779844586,0.00010337858218906838,0.0001570659492635564,0.004479670063851275,-2.4042757232732733e-07,1.4644397913990958e-07,0.999950962217747
5285.285285285286,140.92422497476264,61.44584321953909,1.8883670694852288,0.0001105705705705,0.0050317117117117,1.8708890645194847,0.00011698191523661571,0.00020707265250416844,7.271314833649401e-05,1.0315062384803322e-06,1.6482744098521202e-06,0.9994111966420406
5365.3653653653655,802.1969807540397,72.27650069955448,1.9955974740081293,0.0001107307307307,0.0050321921921921,1.997244136946371,0.00010371963480800381,4.227487452686501e-05,0.004698561751640079,1.1437878895294426e-06,1.7595021674338007e-06,0.9955747499699787
5445.445445445445,74.55064367977083,56.81130007874342,1.8563683307988,0.0001108908908908,0.0050326726726726,1.8717091271748476,0.00011593244944941832,9.457065591141379e-05,-0.00016674276161610723,1.028182728789027e-06,8.056768131221313e-07,0.9984499066046271
5525.525525525525,986.8869366005172,57.34501522499091,1.955759085460101,0.000111051051051,0.0050331531531531,1.943595336875886,9.500132151493961e-05,0.00010529934087951016,0.005579471977282512,-1.665831427556697e-07,4.5837219355582786e-08,0.999787071589445
5605.605605605606,772.2447692966574,56.88429736787618,1.9197927535411623,0.0001112112112112,0.0050336336336336,1.9365436955860433,9.683142551268768e-05,0.00015584250251627404,0.004248195352752784,1.750476535381971e-07,5.652649589616864e-07,0.9934935172573127
5685.685685685686,198.7156815341724,57.22261440419873,1.882759527720249,0.0001113713713713,0.0050341141141141,1.8780642981440472,0.00010310296282557628,8.522336405838012e-05,0.002335589980292238,3.759111968135707e-06,1.8665717260029418e-05,0.8922505980886818
5765.7657657657655,5.522117123602399,56.81306436346741,1.830292250591177,0.0001115315315315,0.0050345945945945,1.8293771404951786,0.00011069451285825456,0.00015083655065008312,-0.0002515429607953785,9.756718328769818e-06,8.385586444799764e-05,0.9644679679531071
5845.845845845846,815.4614284548342,65.94508265553776,1.9886642041461613,0.0001116916916916,0.005035075075075,1.9833826067638503,9.934355183547453e-05,0.00024846216223056993,0.0014426640138328582,8.557698301233047e-06,6.155373868618836e-05,0.9487619980766806
5925.925925925926,706.8573438476171,67.10252123994927,1.9840935256324044,0.0001118518518518,0.0050355555555555,1.9901938867402855,8.803475066406151e-05,0.00012469577052785606,0.0057196947553258895,7.794812209039578e-08,4.783952992569427e-08,0.999958416896102
6006.006006006006,729.0071680409873,57.146268531252616,1.9206399231189617,0.000112012012012,0.005036036036036,1.9362846190210592,0.00010480074575665356,0.00021285081223980465,-0.0005744685408970522,6.957215167558122e-08,1.807006043854743e-07,0.9999373481846551
6086.086086086086,771.2703466859457,55.838222134478855,1.9403397210234807,0.0001121721721721,0.0050365165165165,1.9323722398015892,0.00010332631019005582,0.00014946077703032937,0.00017664450771594069,1.2269581313923729e-06,1.6656769640071558e-06,0.9993291757322212
6166.166166166167,74.04465173409037,62.35707778193202,1.8793513986509776,0.0001123323323323,0.0050369969969969,1.8888186587203861,0.00010129655565184204,0.00010731064476963092,0.0010938556220824497,-2.489410300409787e-06,3.0469185670491534e-05,0.9139146727542172
6246.246246246246,358.4657285442726,57.23888477859514,1.8917650462917963,0.0001124924924924,0.0050374774774774,1.8751399477556723,0.00010238561234734517,0.0001311582842591194,0.00010155894865098315,2.276756658609199e-06,6.4490263919648986e-06,0.9975975172416905
6326.326326326326,115.86905952512971,63.16465908877756,1.8948628580073803,0.0001126526526526,0.0050379579579579,1.8929601936084754,7.764563320705656e-05,0.0007112114554237904,-0.001225247361068414,-3.4194197659481097e-07,5.617515523254377e-07,0.9993430154098628
6406.406406406406,863.1034258755935,61.0146151042565,1.9652021776122657,0.0001128128128128,0.0050384384384384,1.9614238964117228,7.832161452604608e-05,0.00010231441095647257,0.007555264828484629,3.9589129820028293e-07,1.16802498749177e-06,0.9996275278086136
6486.486486486487,623.2981268275579,52.42127942501384,1.9052002315461596,0.0001129729729729,0.0050389189189189,1.9107866417191985,9.53955926681223e-05,0.00028317560257423583,0.0006794306466827831,1.8076936282961217e-06,5.56730655679209e-06,0.9979295400373025
6566.566566566567,330.8980248526492,67.73752600665031,1.950028567081084,0.0001131331331331,0.0050393993993994,1.9502255277128053,7.842406620206987e-05,0.0001967261076021851,0.005894943749630338,2.471078246226346e-08,3.544724768221263e-09,0.9999961440945851
6646.646646646646,63.55835028602363,68.9793883654776,1.901436920311075,0.0001132932932932,0.0050398798798798,1.9014587514008094,8.235706547822123e-05,0.00014682780938282287,0.004682996161901732,3.3538707197937855e-06,1.8435423221576625e-05,0.9871829568541014
6726.726726726727,310.9823217156622,56.93605654757807,1.9001493089336905,0.0001134534534534,0.0050403603603603,1.8999354985646026,7.17920429012144e-05,0.0001047251530288021,0.008632759207009141,2.970410740803491e-06,1.6035748038015056e-05,0.9786113317544575
6806.806806806807,325.183322026747,58.06149220032008,1.8786166912031343,0.0001136136136136,0.0050408408408408,1.8766015098237097,7.744437432851675e-05,0.00018662921378969483,0.005512176891282865,2.619275939930968e-07,3.0145239497288197e-07,0.9994139694500471
6886.886886886887,729.6061783380641,61.429326953624525,1.9694100756369144,0.0001137737737737,0.0050413213213213,1.9633776914202867,9.257284109015834e-05,6.417656108406352e-05,0.0012160960657584948,6.295836902151224e-07,1.8796989761296527e-06,0.993567384621573
6966.966966966967,637.5574713552131,61.67228394993513,1.9620074760903237,0.0001139339339339,0.0050418018018018,1.9699391850386612,7.902801084884047e-05,0.00020056625862518594,0.0040027469995786245,1.2429011140760026e-06,5.630979103764635e-06,0.9965464533916328
7047.047047047047,887.2127425763265,63.29272136336415,1.9773893708922845,0.000114094094094,0.0050422822822822,1.9774760947964114,7.442801393558116e-05,0.00012454828517719473,0.006439115279587008,8.472409966412363e-07,1.184428175258961e-06,0.9991312908333939
7127.127127127127,472.2149251619493,70.05102269383175,1.971800615481971,0.0001142542542542,0.0050427627627627,1.9716103555405973,7.600929487756721e-05,0.00011689373499471561,0.005842804180233164,1.0732434699245265e-08,4.361168273759591e-11,0.9999999088471946
7207.207207207207,119.5942459383017,59.11526386252975,1.870236391456227,0.0001144144144144,0.0050432432432432,1.8703393427544155,7.583703295883427e-05,0.0001430824007483002,0.005212096873122053,8.093062049992618e-06,2.9753984799615514e-05,0.9905969494439131
7287.287287287288,713.244787222995,56.00851377730773,1.932311426879284,0.0001145745745745,0.0050437237237237,1.9193888219301787,7.093780109603224e-05,9.527509423609364e-05,0.006919464135498414,-3.7125081016426364e-08,1.2318091885784025e-08,0.9999963656708941
7367.367367367367,760.7850486168975,53.10340385992736,1.9230939623305756,0.0001147347347347,0.0050442042042042,1.9333974376959666,8.747327111940618e-05,0.00017428319472657865,0.00013644091602142943,-2.6367334362030264e-07,1.2227770688641542e-07,0.9999146426835924
7447.447447447447,561.2771975694963,56.34534980029041,1.9283224065284617,0.0001148948948948,0.0050446846846846,1.9307740203745754,7.106136738226264e-05,0.00012969862057784142,0.00642953045230001,1.118688596195267e-06,2.1081495776665242e-06,0.9990071762673602
7527.527527527527,770.967179954561,59.83436513563102,1.9762463788239328,0.000115055055055,0.0050451651651651,1.9759967612704519,8.792762586142832e-05,4.413600100658026e-05,-3.7966706684735065e-05,-6.17421096160326e-08,2.891542432282116e-07,0.9990699386164069
7607.607607607608,493.7955963643908,68.97278931758893,1.992199195441013,0.0001152152152152,0.0050456456456456,1.9895393983140703,8.069256679613666e-05,0.00018210809794080415,0.0019133486543524425,9.03580490453694e-07,1.2712671131144037e-06,0.9994017938223875
7687.687687687688,522.7328293819941,57.41194350481914,1.918506033525851,0.0001153753753753,0.0050461261261261,1.921381944756476,8.445740862830003e-05,0.00012117820024660605,6.611202140799616e-05,4.124242877126278e-06,0.00010733803942694914,0.9036096926006316
7767.767767767767,427.5410183585497,61.11893975819449,1.930628488235795,0.0001155355355355,0.0050466066066066,1.9312530247317912,7.825796927333879e-05,9.677603789964292e-05,0.0029317380723228896,1.9690195369297667e-07,7.563568562049852e-07,0.995832367262224
7847.847847847848,25.419126744095188,59.91788551963624,1.8641705411753973,0.0001156956956956,0.005047087087087,1.86663584743489,6.917321091106155e-05,0.00012765608182326504,0.005887944719012176,-3.059840762755368e-06,6.846059648203223e-06,0.9896073489238895
7927.927927927928,107.89142699330444,65.94196636724043,1.9137129089509963,0.0001158558558558,0.0050475675675675,1.9106607684860464,6.199818756047606e-05,0.00018246077960172694,0.008332283807254582,1.4622350319921668e-06,2.188862025780207e-05,0.9547874762500497
8008.008008008008,31.42918568673425,72.63466212936811,1.9571552668209604,0.000116016016016,0.005048048048048,1.9434680234915693,5.926926272377422e-05,0.00012807479745270044,0.009563571679439671,-5.427368927066706e-09,5.129473316520831e-09,0.999988846277886
8088.088088088088,636.4104112637804,57.3456561353984,1.9575719064507315,0.0001161761761761,0.0050485285285285,1.9272409237117685,6.856268276585348e-05,0.00026721531668756637,0.00462123377866151,-3.2861763079076065e-08,8.142959942623744e-09,0.9999957441688054
8168.168168168168,314.35598107632666,57.552802787408886,1.8935532953335228,0.0001163363363363,0.005049009009009,1.9049137444222646,6.76301593201028e-05,0.00011490410740771874,0.005733862807940238,-1.0984834481949699e-09,3.7298613504626797e-11,0.9999999716705313
8248.248248248248,508.5706911647028,65.22080438534536,1.9621669405029252,0.0001164964964964,0.0050494894894894,1.9939470254140168,6.84673587556033e-05,0.00011055209455202282,0.0051750725112638465,1.9768134520708454e-08,8.261145600321121e-10,0.9999996596119524
8328.328328328329,907.5664739260932,63.40945744813156,2.0061105539825377,0.0001166566566566,0.0050499699699699,2.003355093272608,6.553079453006275e-05,0.0002863999747617257,0.0044672519155493275,5.672648943154228e-07,1.0528765793021224e-06,0.9920418688742563
8408.408408408408,249.29222914887492,69.23353662868017,1.962640739564189,0.0001168168168168,0.0050504504504504,1.953797945427642,5.965349627746741e-05,0.0002800977232106307,0.0073892414587112135,2.0423116213436434e-06,8.729998982273176e-06,0.9835635733345396
8488.488488488489,410.38292303562974,62.91964092662982,1.9395411080888785,0.0001169769769769,0.0050509309309309,1.9510033483140559,0.00010272369342953242,0.0001358859449082275,-0.010532158762725691,2.06934926660834e-05,0.0005408264613674225,0.6941369076120463
8568.56856856857,755.5511385430486,58.203539546064704,1.9693547326228056,0.0001171371371371,0.0050514114114114,1.9692105939617714,6.257099181551868e-05,0.00013717218565506318,0.006384573111595732,-1.5253318496138654e-07,1.0198671700126063e-07,0.9999814463948045
8648.648648648648,228.79816549162248,62.95327415346155,1.9235051212049308,0.0001172972972972,0.0050518918918918,1.9241480267932125,6.028021304292023e-05,0.00016947699409931724,0.007021014358846638,-9.804719217381156e-06,0.00018378066825508227,0.8825643800435663
8728.728728728729,76.979909828793,65.54351790291454,1.924192545760736,0.0001174574574574,0.0050523723723723,1.9236970607063737,6.045118669468935e-05,0.00018206667167665466,0.006804183889550668,-5.228077468933447e-07,5.344693575979751e-07,0.999531934241008
8808.808808808808,289.75145291376805,64.10241090598682,1.948359684810976,0.0001176176176176,0.0050528528528528,1.933074952509171,7.106110196385677e-05,1.66722304195507e-05,0.0031638024737240932,6.41333998647461e-07,4.01123219811573e-06,0.978256861422251
8888.888888888889,161.2212872540044,62.53637015553649,1.920758520382892,0.0001177777777777,0.0050533333333333,1.9332908624001048,7.439285429467198e-05,0.00017941428770534837,2.6394269501961243e-05,2.4766782054285656e-08,1.5754294183274072e-07,0.9999303484653409
8968.96896896897,929.6976523425732,65.33337344794577,2.021926331212905,0.0001179379379379,0.0050538138138138,2.024517328707065,6.201089533118819e-05,0.00013349339962514227,0.0059040194112116775,2.0045429998667534e-06,1.0056562595927795e-05,0.9867810540487192
9049.049049049048,808.1203795644169,65.84647795222837,2.014381692467768,0.000118098098098,0.0050542942942942,1.9982884504104326,6.694924272811103e-05,0.00015259286974432997,0.003160039991589846,3.836580423183808e-06,7.801285386201745e-05,0.9682778714826258
